uid,pagerank,deg_cent,close_cent,bet_cent,load_cent,avg_neigh_deg
299,0.004556940610048509,0.39622641509433965,0.6131105398457584,0.002834319587429813,0.0028389186904876143,146.46031746031747
320,0.002207993984689219,0.18448637316561844,0.5389830508474577,0.00010114211042381807,0.00010116897653127505,184.0568181818182
326,0.002790961467977051,0.24109014675052412,0.5611764705882353,0.00031182914379503806,0.0003111830251661001,180.50434782608696
336,0.00068197661055189,0.033542976939203356,0.48279352226720645,0.0,0.0,263.625
344,0.004136502954076225,0.35429769392033544,0.6022727272727273,0.002932037930117791,0.0029194173231416863,158.11242603550295
345,0.004870062631856332,0.4004192872117401,0.6202860858257477,0.006530882199217179,0.006495506472781488,147.87434554973822
360,0.00144815352117596,0.10901467505241091,0.5134553283100107,5.0309576800429035e-06,5.009515697914701e-06,217.17307692307693
429,0.00757888664498725,0.6205450733752621,0.7172932330827068,0.017205335344696954,0.017173955906228743,116.83108108108108
447,0.0023193658821059632,0.1949685534591195,0.5420454545454545,0.00014063311974575382,0.00014004271407035024,193.8709677419355
454,0.0031705868813394385,0.2788259958071279,0.5712574850299401,0.0004774280168314016,0.000477482463642701,170.01503759398497
488,0.0022817117509921466,0.1907756813417191,0.5420454545454545,0.00018646794176226255,0.00018778307298293536,185.72527472527472
493,0.0015969051447795467,0.12368972746331237,0.5179153094462541,2.824668651788941e-05,2.845159804433345e-05,201.42372881355934
535,0.0028719387403335506,0.24947589098532497,0.5618374558303887,0.0002779990883966816,0.00027766519563767004,177.49579831932772
553,0.0008405220340236429,0.050314465408805034,0.48133198789101916,4.1009577482556444e-07,4.100957748255643e-07,222.29166666666666
554,0.0017039859590991587,0.13417190775681342,0.5236004390779363,4.4638130500049225e-05,4.572661235340637e-05,204.140625
567,0.001672702222609598,0.12997903563941302,0.5224534501642936,2.948848330015816e-05,2.9696916358458252e-05,202.32258064516128
621,0.0015759922992752194,0.12159329140461217,0.517353579175705,3.5962613175061716e-05,3.682146909917836e-05,198.9655172413793
622,0.0029144331384540582,0.2557651991614256,0.5651658767772512,0.00024805821942233816,0.0002470200474425018,180.59016393442624
632,0.0015732690977194887,0.12159329140461217,0.521311475409836,1.0586408684292935e-05,1.0627269653237131e-05,218.3793103448276
634,0.0013737587117398729,0.050314465408805034,0.4887295081967213,0.004584413913662054,0.004648436589446618,168.875
650,0.004796781261101209,0.4025157232704403,0.6154838709677419,0.006582644762810213,0.0065836389170018505,146.19791666666666
660,0.0014762565490545995,0.11320754716981132,0.5031645569620253,2.1580834008439967e-05,2.1669460163287448e-05,196.0185185185185
727,0.0034889145610257624,0.3039832285115304,0.5831295843520783,0.0009985294440137437,0.001004177315115021,167.10344827586206
751,0.0013227440803689262,0.09643605870020965,0.5112540192926045,7.647691912638033e-06,7.716309028702795e-06,225.84782608695653
773,0.000760884260146397,0.041928721174004195,0.48773006134969327,0.0,0.0,239.7
788,0.002708110220814317,0.2348008385744235,0.5605170387779084,0.00015359866722728795,0.00015295649262782966,188.98214285714286
790,0.0014867362310401124,0.11320754716981132,0.5162337662337663,1.4638619663895604e-05,1.5156334406809671e-05,216.5185185185185
883,0.000917182938841092,0.05660377358490566,0.4963579604578564,5.475577018515603e-07,5.231689203689129e-07,248.92592592592592
26,0.001097989445161419,0.05870020964360587,0.48673469387755103,0.00019516566104462387,0.0002155550571058654,175.82142857142858
699,0.0007678014482911575,0.03773584905660378,0.4779559118236473,2.4945581327136398e-05,2.7409978860242053e-05,215.83333333333334
63,0.00043598679821015473,0.008385744234800839,0.4445479962721342,7.620894491480668e-06,8.899456924467569e-06,185.0
65,0.0008274325850607426,0.04821802935010482,0.49074074074074076,8.65896881049899e-07,8.766408613602486e-07,236.56521739130434
101,0.0003750663126786596,0.0020964360587002098,0.33079056865464634,0.0,0.0,37.0
141,0.0007954195354754124,0.023060796645702306,0.47181008902077154,0.0006390254070429404,0.0010523844059665366,161.54545454545453
338,0.0005318590353312006,0.020964360587002098,0.44704779756326146,0.0,0.0,207.2
505,0.001030438519288746,0.06918238993710692,0.4963579604578564,2.0386995693151798e-06,2.042060586893204e-06,221.66666666666666
248,0.00033514936228540694,0.0020964360587002098,0.39486754966887416,0.0,0.0,231.0
422,0.0004986866382465662,0.016771488469601678,0.46400778210116733,0.0,0.0,268.375
2,0.00039974463737367153,0.008385744234800839,0.399163179916318,1.2234103984011494e-07,1.2234103984011452e-07,153.75
144,0.004229449159419766,0.3647798742138365,0.6060991105463787,0.0029397699743661213,0.002926617392933032,154.79310344827587
5,0.0015451309969194368,0.11949685534591195,0.5145631067961165,3.086252126833984e-05,3.090850308325932e-05,198.40350877192984
44,0.003134162333806442,0.2788259958071279,0.5712574850299401,0.00025505360800793646,0.0002544030135466897,178.09022556390977
92,0.008133054033683399,0.639412997903564,0.7315950920245399,0.024358287771134732,0.024333513267314973,113.31147540983606
94,0.0074386065177967425,0.6142557651991615,0.7140718562874252,0.015568499882435671,0.01555570078716362,117.29692832764505
109,0.004064861893705118,0.3584905660377359,0.6015132408575031,0.0015052962329058864,0.0015000854572384927,153.71929824561403
178,0.0068477931788727756,0.5408805031446541,0.6824034334763949,0.017295201789195348,0.017264069342668102,127.40697674418605
194,0.0052717916070212254,0.4675052410901468,0.6428571428571429,0.0039053736720420337,0.0039004544225007096,137.99551569506727
222,0.007129612351759216,0.5681341719077568,0.6943231441048034,0.01745354501299261,0.017428777253415798,122.8929889298893
246,0.002174339089448739,0.18029350104821804,0.5383747178329571,0.00015626846127652147,0.00015903592701842657,190.48837209302326
249,0.00404735121186712,0.3584905660377359,0.6015132408575031,0.0014275949221258823,0.001422551031328477,156.01169590643275
286,0.0036593343514681317,0.3249475890985325,0.5903465346534653,0.0007802578813726413,0.0007784187208516156,165.48387096774192
308,0.00781575510590942,0.6226415094339623,0.7194570135746606,0.021518034763722688,0.02148837305424077,116.74074074074075
311,0.006223636040015243,0.5324947589098533,0.673728813559322,0.008420566340766981,0.008401312783232808,128.79527559055117
313,0.005660333661073899,0.48008385744234805,0.6516393442622951,0.009320391311446886,0.009098868130785677,136.93449781659388
374,0.0036985073645469345,0.3165618448637317,0.5881627620221949,0.0016857938422812457,0.0016914487444925632,162.67549668874173
378,0.008060733345906389,0.6100628930817611,0.7162162162162162,0.026660296414011776,0.026644071852870967,116.99312714776632
387,0.0049252578796714925,0.4339622641509434,0.6317880794701987,0.003322120017450775,0.0033165259406714087,143.36231884057972
407,0.004771433057828438,0.4276729559748428,0.6268068331143233,0.0024639694417712896,0.002458428957415888,146.64705882352942
417,0.005962781564169154,0.49056603773584906,0.6579310344827586,0.009573299717171465,0.009575002564890668,134.4957264957265
450,0.011635694950702158,0.7106918238993711,0.7681159420289855,0.07143363070994152,0.07149720102913522,103.33038348082596
497,0.0044073491061181365,0.3857442348008386,0.6123234916559692,0.0025981342793580547,0.002596876929530783,150.08695652173913
6,0.003704522026856504,0.31865828092243187,0.5852760736196319,0.0015400531974648875,0.0015431379178712501,155.86184210526315
10,0.0038684489233911093,0.3417190775681342,0.5940224159402242,0.001150147928318534,0.0011487399183573992,158.80981595092024
64,0.0050743887620284716,0.4528301886792453,0.640268456375839,0.0029703878756096027,0.0029676314835495317,143.99074074074073
72,0.00288215819006531,0.25157232704402516,0.5618374558303887,0.00026302932353491974,0.0002611228712308851,182.34166666666667
82,0.0025770278022114517,0.21802935010482183,0.5533642691415314,0.00033326386445772696,0.00033411866750029283,187.1153846153846
128,0.0035912999958848477,0.3165618448637317,0.5852760736196319,0.0008636306417062571,0.0008618929607336854,166.158940397351
160,0.0012787025675640106,0.09224318658280922,0.5096153846153846,6.857639842435388e-06,6.875594139501957e-06,221.8181818181818
184,0.005198005814741073,0.42348008385744235,0.6268068331143233,0.008476494142083514,0.008473986367466518,142.5891089108911
198,0.0036263941126655087,0.3207547169811321,0.585995085995086,0.0009138027784561046,0.0009145717705499278,160.30065359477123
232,0.000930845660715099,0.05870020964360587,0.49124613800205974,3.42059179816592e-07,3.420591798165914e-07,240.14285714285714
235,0.001103550549647472,0.07547169811320756,0.5010504201680672,2.1664451367881665e-07,2.1664451367881644e-07,229.86111111111111
292,0.002248451990000007,0.18658280922431866,0.5383747178329571,0.0001635025127904891,0.00016289253928109418,186.79775280898878
295,0.0038136474876953015,0.339622641509434,0.5910780669144982,0.0009711525629615862,0.0009717904354980547,159.97530864197532
301,0.005990553650460939,0.5157232704402516,0.6662011173184358,0.007710949665418469,0.007691339911816981,131.8252032520325
327,0.004723458712970334,0.4109014675052411,0.6186770428015564,0.003493703094642055,0.003500765337921715,144.57142857142858
379,0.004960819809886725,0.4318658280922432,0.6301188903566711,0.003702685785019795,0.0036976232412849123,144.01456310679612
380,0.0020324884396156644,0.16771488469601678,0.5294117647058824,8.785119288538792e-05,8.929993249402525e-05,187.35
389,0.004615866903134771,0.4025157232704403,0.6186770428015564,0.003027911636051969,0.0030216802839862196,148.52604166666666
406,0.005531161615161324,0.4758909853249476,0.6480978260869565,0.006395525631064126,0.006393228907068804,137.77092511013217
455,0.0035840395292231503,0.3144654088050315,0.5881627620221949,0.0009398965033595656,0.000933661748949654,168.7
458,0.0021587658406138546,0.17819706498951782,0.5402038505096263,8.501166567479326e-05,8.47884765483049e-05,199.48235294117646
500,0.0028272956277960483,0.24528301886792453,0.5611764705882353,0.00024741088040961825,0.0002473009459063269,185.69230769230768
533,0.00496511232278013,0.4339622641509434,0.6343085106382979,0.003776430591776653,0.0037640805714275246,144.91787439613526
592,0.005507111005415022,0.44654088050314467,0.6394101876675603,0.008191572807171898,0.00818656499248236,136.43661971830986
610,0.0005053622307469786,0.016771488469601678,0.4732142857142857,0.0,0.0,241.25
618,0.0035669642583791884,0.3144654088050315,0.5874384236453202,0.0008591621197487537,0.0008574984477173688,167.46
749,0.0036369251565758764,0.32704402515723274,0.5896168108776267,0.0005521582217052274,0.0005491709410036429,168.5897435897436
823,0.001984836992919419,0.16352201257861637,0.5311804008908686,3.388017822257972e-05,3.3989118797152714e-05,202.84615384615384
896,0.0018200965860517043,0.14675052410901468,0.5276548672566371,1.959577732450013e-05,1.9547864910401496e-05,213.72857142857143
56,0.00404023201807854,0.3584905660377359,0.5977443609022557,0.0014592851524300105,0.0014589459381302381,155.58479532163742
158,0.0033125527876130796,0.29140461215932917,0.5753920386007237,0.0006171646855279978,0.0006156122554102304,173.07194244604315
244,0.003675646592267024,0.32914046121593293,0.5925465838509317,0.0006382641331348753,0.0006335882836171865,168.93630573248407
250,0.001349280093319124,0.09853249475890986,0.5090715048025614,1.6378040671226926e-05,1.6467777693239102e-05,218.3404255319149
347,0.0030457391880691527,0.2641509433962264,0.5671819262782402,0.0004748245854307211,0.00047354099953183533,169.78571428571428
763,0.0009262713972673888,0.05870020964360587,0.49226006191950467,2.2471438326082394e-07,2.2471438326082468e-07,233.85714285714286
916,0.0009492622529822749,0.060796645702306085,0.49074074074074076,7.544325745506416e-07,7.292301443596355e-07,247.10344827586206
41,0.0003361608406446959,0.0020964360587002098,0.41878841088674273,0.0,0.0,297.0
216,0.0024211763977761962,0.20545073375262055,0.5489067894131185,0.00011417147183210776,0.00011333533963782448,192.20408163265307
394,0.0024017252764465206,0.20545073375262055,0.5432801822323462,0.0001139270949288287,0.00011304735328160631,180.12244897959184
654,0.0021736455957925894,0.18029350104821804,0.5341545352743561,0.00012729683344696362,0.00012716665454019907,184.8953488372093
805,0.001633602713654595,0.1278825995807128,0.5224534501642936,1.5942428083815724e-05,1.6104923120147556e-05,218.13114754098362
54,0.0005275796808151764,0.01886792452830189,0.45558739255014324,6.546005513681181e-07,6.546005513681178e-07,192.44444444444446
99,0.002006981772598552,0.14046121593291405,0.5264900662251656,0.0014045856950604806,0.0014605022209631471,186.32835820895522
624,0.0014190367749676732,0.0859538784067086,0.5047619047619047,0.0005473946648236824,0.0005983807957252649,193.4878048780488
83,0.002016861846315861,0.16352201257861637,0.5323660714285714,0.0001385606337539359,0.00014179468136400847,186.26923076923077
117,0.0010076252715020256,0.06498951781970651,0.4963579604578564,3.713032577631562e-06,3.6126417588619505e-06,222.70967741935485
125,0.002431433622445766,0.20335429769392036,0.5463917525773195,0.00028508318252280513,0.0002886885695683148,184.9278350515464
275,0.0010298550281979601,0.06918238993710692,0.4887295081967213,6.58698913530811e-06,6.758747433270389e-06,203.0
280,0.0038116998493305763,0.33542976939203356,0.5955056179775281,0.0011820066391071853,0.001177177533730624,159.96875
332,0.0025617576829122723,0.18867924528301888,0.5383747178329571,0.004345069677456295,0.003958432744156197,162.17777777777778
588,0.0017680304293524669,0.13836477987421383,0.5230263157894737,0.00011728592774971547,0.00012037932881810307,195.1818181818182
826,0.0007375631168777523,0.03773584905660378,0.48328267477203646,8.103045920663241e-06,8.486612313823937e-06,234.05555555555554
350,0.0007096539029783694,0.023060796645702306,0.46673189823874756,0.0003274695291331093,0.0005297571659399006,226.63636363636363
663,0.001930537022492901,0.12578616352201258,0.5247524752475248,0.004276319968024266,0.0042774038569726265,196.31666666666666
665,0.0019149037165536965,0.15513626834381553,0.5329608938547487,4.832341662084792e-05,4.850408977527905e-05,205.94594594594594
81,0.0003373385202317736,0.0020964360587002098,0.4176882661996497,0.0,0.0,291.0
459,0.0006648288369050794,0.02725366876310273,0.47604790419161674,2.104638067982202e-05,2.2617246876051554e-05,214.30769230769232
193,0.0009977875885739005,0.06498951781970651,0.4953271028037383,9.946700685978092e-07,9.97206961224345e-07,244.48387096774192
223,0.00048560152410139564,0.014675052410901468,0.468565815324165,0.0,0.0,280.57142857142856
251,0.0007178414362321334,0.03773584905660378,0.48230535894843274,5.626724741234335e-07,5.626724741234341e-07,237.77777777777777
541,0.0008500624302284964,0.050314465408805034,0.49074074074074076,8.78380853572213e-07,8.783808535722129e-07,240.625
560,0.000625663412328514,0.02725366876310273,0.47604790419161674,5.241498889393918e-06,6.1201461474450115e-06,256.15384615384613
684,0.0005748668286507292,0.023060796645702306,0.47843530591775324,0.0,0.0,290.90909090909093
756,0.0005006760693257612,0.016771488469601678,0.468565815324165,0.0,0.0,278.0
764,0.0008129364947603473,0.04612159329140461,0.48723186925434114,7.274593014730383e-07,7.274593014730372e-07,223.63636363636363
798,0.00083160668476816,0.04821802935010482,0.48773006134969327,6.641682875156918e-07,6.571462451862775e-07,248.43478260869566
807,0.0015651621215718096,0.11949685534591195,0.5196078431372549,4.363306819683159e-05,4.4314185070761074e-05,204.7017543859649
868,0.0006385585919854498,0.031446540880503145,0.46673189823874756,0.0,0.0,238.6
886,0.000981898086093756,0.06289308176100629,0.49739311783107404,2.0545181778639755e-06,2.141007371695158e-06,245.8
148,0.0005261154612929391,0.01886792452830189,0.4690265486725664,4.1479438269600876e-07,4.147943826960086e-07,241.33333333333334
243,0.0005190093869962196,0.01886792452830189,0.4653658536585366,0.0,0.0,268.3333333333333
478,0.0006181144859958411,0.02725366876310273,0.4798792756539235,0.0,0.0,256.0769230769231
97,0.0005307083689033645,0.020964360587002098,0.4512771996215705,0.0,0.0,230.6
106,0.0004086810104378071,0.008385744234800839,0.4534220532319392,0.0,0.0,293.5
274,0.0005731141968210812,0.023060796645702306,0.47557328015952144,0.0,0.0,266.27272727272725
486,0.0011963994766506997,0.06918238993710692,0.5036958817317846,0.00029652550718936333,0.0003254052547141106,186.5151515151515
703,0.0003363579860364052,0.0020964360587002098,0.40595744680851065,0.0,0.0,258.0
465,0.0005938712358898764,0.02725366876310273,0.44704779756326146,0.0,0.0,200.92307692307693
830,0.0007527735638132387,0.039832285115303984,0.49124613800205974,2.3461382185606735e-07,2.704380880676234e-07,258.05263157894734
411,0.0004002715562194508,0.008385744234800839,0.4368131868131868,0.0,0.0,263.5
630,0.00047505467880311683,0.014675052410901468,0.4560229445506692,0.0,0.0,229.85714285714286
710,0.00037730471843706,0.006289308176100629,0.416958041958042,0.0,0.0,229.66666666666666
569,0.0004364940451992394,0.010482180293501049,0.4483082706766917,0.0,0.0,219.8
1,0.005482806221447057,0.48218029350104824,0.6516393442622951,0.004705792920894414,0.00469297783247205,138.3304347826087
16,0.0025586232834338895,0.2159329140461216,0.547646383467279,0.0002681895126879624,0.00026872490779203845,173.2621359223301
18,0.005186737684990976,0.4339622641509434,0.6309523809523809,0.007850730414074575,0.007767561892121866,140.0096618357488
23,0.002833061707019905,0.24737945492662475,0.5605170387779084,0.0002171330406919808,0.00021711867968729224,181.27118644067798
25,0.0007766344465055081,0.04402515723270441,0.4842639593908629,4.166565760418274e-07,4.16656576041828e-07,229.33333333333334
42,0.003517277150074238,0.31236897274633124,0.583843329253366,0.0006107870071585787,0.0006080821567485764,166.04026845637583
43,0.004945237306357787,0.4318658280922432,0.6317880794701987,0.0035932040363245376,0.003611307329030555,145.7766990291262
58,0.002243674852693842,0.18658280922431866,0.5377677564825254,0.0001694408605121235,0.00017090773561327104,186.0561797752809
95,0.00498275464152181,0.4339622641509434,0.6309523809523809,0.004427624492853315,0.004422711409132227,147.54589371980677
96,0.0005665727140829644,0.023060796645702306,0.4732142857142857,0.0,0.0,278.72727272727275
130,0.0060987360686381486,0.41299790356394134,0.621903520208605,0.021293037443325235,0.021327249086444417,135.23350253807106
151,0.006366333450440299,0.5178197064989518,0.6662011173184358,0.012326736142175969,0.012311486708810158,129.63562753036436
189,0.002653058881691848,0.22641509433962265,0.5559440559440559,0.00026462781010786027,0.00026384932498424305,181.08333333333334
200,0.004483396211122432,0.36268343815513626,0.6007556675062973,0.006673523223866853,0.006678335050812422,149.97687861271677
210,0.003154981179778092,0.2788259958071279,0.5712574850299401,0.0003282344954640439,0.00032805935550295694,175.0375939849624
230,0.002104955293462006,0.1740041928721174,0.5335570469798657,9.186142024957813e-05,9.232663457079315e-05,187.90361445783134
253,0.0014498214769347866,0.10901467505241091,0.5162337662337663,1.0581091794646538e-05,1.0597129887262977e-05,216.19230769230768
256,0.0021399940162029206,0.1740041928721174,0.5347533632286996,0.00016519454402337503,0.00016700036708771674,179.19277108433735
263,0.002857279391608918,0.24737945492662475,0.5625,0.0003050821594822343,0.00030477832337235284,178.55084745762713
276,0.012283399895310998,0.7358490566037736,0.785831960461285,0.08229302092487617,0.08226659944346427,100.74074074074075
290,0.0028328888082035323,0.24528301886792453,0.5605170387779084,0.000362748855286743,0.0003634363978458364,174.0
291,0.004857506180290331,0.41928721174004197,0.621903520208605,0.0037352305295838156,0.0037392444341323703,143.29
296,0.002172789854765024,0.169811320754717,0.5359550561797752,0.0008019077505768507,0.000834939832162236,184.98765432098764
298,0.0029212080667981293,0.2536687631027254,0.5618374558303887,0.000347513404548638,0.00034821607280775417,174.83471074380165
303,0.009428383441183758,0.6813417190775681,0.7559429477020603,0.04143463714489128,0.041434603216160035,107.45846153846153
305,0.003404449255846582,0.2976939203354298,0.5781818181818181,0.0007719061041522695,0.0007721235220568933,165.16901408450704
307,0.0015685677548444828,0.11949685534591195,0.5134553283100107,0.00010100076520240283,0.00010628950952799775,203.7017543859649
312,0.0032229515614977285,0.2620545073375262,0.5671819262782402,0.0019325595661845029,0.0019619708761674554,163.336
339,0.0060465721728490286,0.5157232704402516,0.6652719665271967,0.007792379971651139,0.007782212724760736,130.71951219512195
343,0.005058479028861378,0.4276729559748428,0.6292875989445911,0.005651066534769736,0.005636208085188422,145.33823529411765
416,0.008507960938366668,0.5932914046121593,0.7077151335311572,0.03627540908900331,0.03623019588219783,117.69611307420494
435,0.006633378231089566,0.5513626834381552,0.6863309352517986,0.012092227891846406,0.01207580482193386,125.95057034220532
468,0.0025624180543611704,0.22012578616352202,0.5533642691415314,0.0001267040678360185,0.0001258965780264486,190.65714285714284
472,0.0031213838479321144,0.2620545073375262,0.5611764705882353,0.0010100422962771689,0.001021294524697127,155.296
479,0.004145650908987701,0.3689727463312369,0.6060991105463787,0.0015007844633468958,0.001493621603855824,156.53977272727272
484,0.002396985896147918,0.20335429769392036,0.5438996579247435,0.0001330530277027235,0.0001328646267888037,180.8041237113402
487,0.003919167160078246,0.3417190775681342,0.5918114143920595,0.0016872888718244084,0.0016937634782637555,157.2085889570552
503,0.0023802528729430436,0.19916142557651992,0.5463917525773195,0.00020007012359095675,0.00020082640630996644,183.2736842105263
508,0.0008637376789729274,0.052410901467505246,0.49023638232271327,0.0,0.0,237.56
514,0.003961170163673191,0.35220125786163525,0.6,0.0012669852890005284,0.001264269461236236,161.8452380952381
532,0.003093915556368773,0.2620545073375262,0.5651658767772512,0.0009829732816000701,0.0009864307396288197,165.16
545,0.0026879531559601006,0.23060796645702308,0.554006968641115,0.00032795637645332675,0.00032886527643537374,173.72727272727272
577,0.0027262683940518844,0.2368972746331237,0.5585480093676815,0.0001791310878713959,0.00017852561013728885,183.61061946902655
642,0.002319688463891064,0.1907756813417191,0.5383747178329571,0.00035149665612305424,0.00035953158095414195,176.54945054945054
643,0.003071372261830809,0.2725366876310273,0.5705741626794258,0.0002359306586740238,0.00023555504280076137,180.4
648,0.0033306991668066764,0.29559748427672955,0.5774818401937046,0.00047518617739229,0.00047278314386713555,170.65248226950354
715,0.0018907506391833426,0.1530398322851153,0.5288248337028825,5.617195829444438e-05,5.627685206096136e-05,199.94520547945206
716,0.00398676379639491,0.3480083857442348,0.5984943538268507,0.0018556716595722427,0.0018539921067879926,159.39156626506025
804,0.004193498332184399,0.37735849056603776,0.6091954022988506,0.0012555921955414763,0.0012488589174658121,157.6888888888889
864,0.0026571559779144304,0.23060796645702308,0.5559440559440559,0.00013019985737778244,0.0001290169140723253,187.3090909090909
314,0.0020930008072606527,0.16771488469601678,0.5329608938547487,0.0002162234496206377,0.0002202398666313039,176.475
330,0.0022666310074785263,0.18238993710691825,0.5359550561797752,0.0005128464987254253,0.0005316710911322122,171.10344827586206
381,0.0008963265835189411,0.05450733752620546,0.49584199584199584,1.7103990035899565e-07,1.7103990035899557e-07,247.03846153846155
523,0.0004530092447901409,0.012578616352201259,0.4551526717557252,0.0,0.0,251.16666666666666
38,0.00043024775729061024,0.010482180293501049,0.4364135407136322,0.0,0.0,194.8
77,0.0003792451968225063,0.006289308176100629,0.43482224247948953,0.0,0.0,268.6666666666667
89,0.0004024986931584791,0.008385744234800839,0.42857142857142855,0.0,0.0,211.0
287,0.0004635625370888453,0.012578616352201259,0.4617618586640852,0.0,0.0,277.0
324,0.0003656536117880654,0.0041928721174004195,0.41878841088674273,0.0,0.0,240.0
388,0.00034011359537796233,0.0020964360587002098,0.3837489943684634,0.0,0.0,197.0
705,0.0005231689944224249,0.01886792452830189,0.45777351247600767,0.0,0.0,202.77777777777777
897,0.0006470483493235009,0.029350104821802937,0.4852492370295015,3.03743271327182e-07,3.0374327132718156e-07,262.35714285714283
620,0.0003435409728435576,0.0020964360587002098,0.4404432132963989,0.0,0.0,351.0
676,0.00039777243502752595,0.006289308176100629,0.46400778210116733,0.0,0.0,332.3333333333333
697,0.0003655100869438017,0.0041928721174004195,0.44372093023255815,0.0,0.0,282.0
402,0.0004531867108617065,0.012578616352201259,0.45821325648414984,0.0,0.0,288.1666666666667
821,0.0003639897164936078,0.0041928721174004195,0.4408502772643253,0.0,0.0,304.0
357,0.0003393475477908562,0.0020964360587002098,0.4147826086956522,0.0,0.0,283.0
405,0.00337786916512859,0.29559748427672955,0.5802919708029197,0.0008639431798076933,0.0008590903804363531,170.79432624113474
653,0.002578892708606887,0.22222222222222224,0.5533642691415314,0.000172438959948179,0.00017280560863179326,184.85849056603774
774,0.0005156747491332358,0.01886792452830189,0.45042492917847027,2.0623203858762235e-07,2.062320385876216e-07,200.77777777777777
22,0.0015573333184456769,0.11949685534591195,0.5196078431372549,3.7684034262990625e-05,3.922655800936469e-05,206.6315789473684
495,0.0031259890096529235,0.2746331236897275,0.5685339690107271,0.00041432013389988253,0.00041511101172993594,168.98473282442748
201,0.005309609575729386,0.4507337526205451,0.6377005347593583,0.007817877771631723,0.007643240605216495,139.9860465116279
551,0.004185483053656931,0.35639412997903563,0.6022727272727273,0.002764932469883416,0.0027681300034803125,151.37058823529412
870,0.0012954656491157243,0.09433962264150944,0.5090715048025614,2.094152149700231e-06,2.055318039604791e-06,233.04444444444445
197,0.0013025809234592468,0.08805031446540881,0.5085287846481876,0.0001336617895182889,0.00014202218116979637,191.16666666666666
207,0.0045861810744488056,0.4004192872117401,0.6162790697674418,0.0026931384173119587,0.0026906190240186755,146.7958115183246
385,0.002468373313001807,0.20545073375262055,0.5426621160409556,0.000407655031448309,0.0004151261390336218,174.98979591836735
398,0.0031625732466060387,0.2788259958071279,0.5746987951807229,0.0003760623902220485,0.00037495209790057383,175.796992481203
